Player,Team,Position,Age,Market value,Contract expires,Minutes played,Passport country,Foot,Height,Weight,On loan,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",PAdj Sliding tackles,PAdj Interceptions,Fouls per 90,xG per 90,Shots per 90,"Shots on target, %","Goal conversion, %","Accurate crosses, %",Dribbles per 90,"Successful dribbles, %",Touches in box per 90,Progressive runs per 90,Received passes per 90,Received long passes per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,Lateral passes per 90,Short / medium passes per 90,Long passes per 90,"Average pass length, m",xA per 90,Shot assists per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %"
Miguel Ángel Guerrero,Nottingham Forest,CF,30,1600000,2022-06-30,859,Spain,right,182,77,no,2.31,36.36,8.07,35.06,0.13,1.47,1.78,0.3,1.36,46.15,7.692,0,1.78,23.53,1.99,0.63,11.94,2.2,18.23,78.74,3.04,62.07,4.61,6.6,17.18,0.84,14.94,0.01,0.42,2.31,54.55,0.73,42.86,0.1,0.1,1.78,58.82
P. Capelle,Angers SCO,"LW, RW, LB",33,1600000,2021-06-30,1856,France,left,181,73,no,7.32,56.29,4.36,42.22,0.2,4.39,1.36,0.16,1.7,34.29,2.857,42.42,2.23,50,1.65,1.55,26.09,1.45,35.64,84.35,10.57,76.15,8.2,11.44,31.96,2.28,17.64,0.11,1.16,3.73,75.32,1.45,53.33,0.68,0.53,4.9,81.19
K. Schindler,Hannover 96,"RAMF, RW",27,1600000,2023-06-30,894,"Germany, Ghana",right,183,80,yes,3.62,50,2.92,27.59,0.12,4.48,1.21,0.11,1.21,25,0,34.88,3.62,58.33,2.21,0.81,15.5,2.42,24.06,65.27,7.95,65.82,3.62,7.35,18.32,1.71,20.74,0.1,1.01,2.82,57.14,3.62,55.56,0.81,1.51,5.23,73.08
Edgar Méndez,Deportivo Alavés,"RW, LW, LAMF",29,1600000,2022-06-30,948,Spain,right,187,78,no,5.13,38.89,4.18,52.27,0.47,3.95,2.09,0.05,0.76,37.5,12.5,33.33,3.89,68.29,0.95,0.95,10.06,1.61,17.09,67.22,4.27,37.78,4.46,4.84,14.24,0.95,16.49,0.06,0.47,1.71,55.56,1.99,47.62,0.47,0.85,2.66,57.14
H. ter Avest,Udinese,"RB5, RWB",23,1600000,2022-06-30,774,Netherlands,right,182,78,no,6.28,61.11,1.74,66.67,0.35,4.79,0.7,0.02,0.23,50,0,36.36,0.7,83.33,0.7,0.12,26.86,2.33,34.53,76.09,13.26,64.91,6.63,9.19,29.19,4.42,21.37,0.02,0.47,4.77,70.73,2.09,33.33,1.05,0.47,8.72,73.33
Álvaro Vadillo,Espanyol,"LAMF, LW, RW",26,1500000,2023-06-30,1304,Spain,right,180,69,yes,4.14,51.67,2.35,20.59,0.46,2.67,0.69,0.1,1.24,33.33,16.667,30.23,4,58.62,1.66,2,17.05,0.97,24.92,73.96,6,70.11,5.73,6,21.12,0.97,17.47,0.14,1.17,2.14,74.19,2.76,60,1.04,0.97,4.07,79.66
Victor Campuzano,Espanyol,CF,23,1500000,2021-06-30,953,Spain,right,175,73,no,5.95,47.62,4.82,23.53,0.6,1.95,2.17,0.16,1.42,40,0,9.09,3.21,44.12,2.17,0.94,6.89,1.89,12.65,65.67,2.64,53.57,2.83,3.4,11.05,0.66,16.37,0.02,0.19,1.23,61.54,0.47,20,0.19,0.09,1.23,53.85
Joaquín,Real Betis,"LW, RW, RAMF",39,1500000,2021-06-30,2192,Spain,right,179,75,no,2.38,63.79,1.93,36.17,0.14,4.59,0.41,0.23,1.4,38.24,23.529,46.3,4.43,68.52,2.55,2.87,32.11,2.01,41.84,85.28,10.47,81.57,9.98,12.97,37.77,2.05,17.44,0.24,1.93,3.41,73.49,3.49,71.76,2.05,1.07,6.94,84.02
J. Briand,Bordeaux,CF,35,1500000,2022-06-30,1624,"France, Martinique",right,182,85,no,3.27,52.54,6.1,30,0,2.07,0.5,0.31,1.39,44,28,33.33,1.27,30.43,2.44,0.61,11.19,0.94,17.12,82.2,3.05,61.82,5.82,3.99,16.79,0.33,11.79,0.07,0.67,1.11,75,0.55,40,0.33,0,1.16,57.14
R. Hennings,Fortuna Düsseldorf,CF,33,1500000,2021-06-30,2595,Germany,left,180,80,no,2.22,51.56,4.72,34.56,0.55,1.61,0.87,0.36,2.32,40.3,22.388,29.73,1.32,31.58,2.88,0.28,13.91,1.98,19.46,70.77,3.61,61.54,4.72,6.49,16.96,1.35,16.52,0.03,0.49,2.15,54.84,1.53,47.73,0.69,0.38,2.08,71.67
Jorge Molina,Granada,CF,38,1500000,2022-06-30,2022,Spain,right,188,72,no,2.54,42.11,9.17,37.86,0.27,2.68,1.47,0.22,1.07,41.67,20.833,35,3.43,53.25,3.29,0.67,13.44,1.96,23.46,69.45,6.23,55.71,4.36,6.72,21.85,0.89,14.9,0.14,1.11,2.27,70.59,1.78,52.5,1.38,0.22,2.31,90.38
F. Orellana,Real Valladolid,"LW, RW, AMF",34,1500000,2022-06-30,2546,"Chile, Spain",right,169,64,no,4.21,61.34,2.3,24.62,0.05,2.78,0.71,0.29,1.59,46.67,17.778,39.29,7.99,46.46,2.97,2.69,22.38,2.09,32.31,77.24,6.96,68.02,8.2,10.68,27.86,1.73,16.79,0.15,1.24,2.55,79.17,3.25,51.09,1.17,1.24,4.31,82.79
Nolito,Celta de Vigo,"LWF, LW, LAMF",34,1500000,2021-06-30,1316,Spain,right,175,73,no,5.27,49.35,1.85,33.33,0.42,2.84,2.12,0.3,2.53,43.24,13.514,31.82,2.94,62.79,4.1,1.64,24.21,2.46,32.35,77.38,8.55,65.6,7.25,11.83,28.04,3.01,18.63,0.11,1.16,3.35,65.31,3.42,54,1.98,0.55,5.95,79.31
G. Burgstaller,St. Pauli,CF,31,1500000,2023-06-30,1309,Austria,right,187,80,no,4.47,52.31,6.39,23.66,0.34,2.2,1.38,0.3,2.2,28.13,0,10,2.06,33.33,3.92,0.28,11.89,2.27,19.11,69.06,4.61,55.22,4.81,4.47,17.39,0.41,13.96,0.05,0.41,1.86,59.26,1.51,50,1.44,0.14,2.34,67.65
J. Stanislas,Bournemouth,"LW, RW",31,1500000,2021-06-30,784,"England, St. Lucia",right,183,76,no,3.9,52.94,1.49,46.15,0.26,2.76,0.57,0.17,1.84,43.75,18.75,35,3.67,46.88,1.84,2.18,20.89,1.15,30.08,78.63,8.38,71.23,6.08,8.61,26.17,1.84,16.78,0.11,1.26,2.64,73.91,2.76,58.33,1.15,0.92,5.51,72.92
S. Di Carmine,Hellas Verona,CF,32,1500000,2021-06-30,1370,Italy,right,187,78,no,2.56,41.03,4.8,34.25,0.19,1.11,2.17,0.44,2.04,48.39,25.806,7.69,1.25,42.11,3.48,0.33,9,2.5,14.58,72.97,1.84,53.57,5.12,3.42,13.6,0.13,13.65,0.06,0.33,0.66,30,0.59,44.44,0.59,0.2,0.85,23.08
F. Ayé,Brescia,"CF, AMF",23,1500000,2022-06-30,1491,France,right,184,75,no,3.74,56.45,7,40.52,0.62,3.55,1.15,0.17,1.45,29.17,0,44.44,1.87,48.39,2.96,0.54,11.77,2.11,16.42,78.68,2.9,66.67,4.47,4.83,15.39,0.48,13.84,0.03,0.36,1.21,70,0.91,46.67,0.6,0.18,1.45,58.33
M. Valoti,SPAL,"LW, LCMF3, AMF",27,1500000,2021-06-30,1626,Italy,right,187,73,no,6.75,57.38,5.37,43.3,1.92,4.85,1.99,0.15,1.38,44,12,36.36,3.76,48.53,1.99,1.66,20.98,1.27,29.5,82.93,7.08,71.88,6.2,10.35,26.07,2.21,17,0.07,1.05,3.93,74.65,1.55,35.71,0.72,0.44,4.65,83.33
Luis Rioja,Deportivo Alavés,LW,27,1500000,2023-06-30,1740,Spain,right,176,70,no,4.4,44.71,2.17,28.57,0.25,3.31,1.03,0.05,0.57,27.27,0,24.56,3.88,64,0.83,2.02,13.97,1.34,21.72,72.38,5.95,69.57,5.9,5.48,18.21,0.93,18.4,0.11,0.72,1.81,62.86,2.33,35.56,0.57,0.62,3.47,70.15
A. Mendy,Caen,CF,26,1500000,2024-06-30,972,"France, Senegal",right,185,93,no,2.87,35.48,7.13,42.86,0.48,2.17,1.94,0.38,2.78,33.33,10,50,2.22,54.17,3.89,0.19,7.87,1.3,12.59,78.68,1.57,58.82,4.17,4.26,11.94,0.37,14.58,0.03,0.56,0.83,66.67,0.56,33.33,0.46,0.19,0.74,50
Aitor Ruibal,Real Betis,"RW, RB5, RWB",24,1500000,2022-06-30,1354,Spain,right,180,75,no,6.51,52.04,2.13,31.25,0.5,4.18,1.79,0.05,1,20,0,32.43,4.92,47.3,2.06,2.06,16.29,2.06,24.39,75.48,6.31,61.05,5.18,6.71,19.94,2.19,17.69,0.07,0.53,2.99,55.56,2.33,42.86,1,0.66,3.92,67.8
K. Pröger,Paderborn,"RW, RWF",28,1400000,2022-06-30,2203,Germany,right,177,73,no,5.84,50.35,1.18,37.93,0.5,3.94,0.49,0.12,2.08,29.41,3.922,34.88,7.27,51.69,2.37,2.45,11.81,1.55,18.63,62.06,5.47,50,3.64,5.15,14.09,1.39,18.12,0.17,1.39,1.84,51.11,2.49,49.18,0.37,1.02,3.84,57.45
S. Cristóforo,Girona,"RW, LCMF, RCMF",27,1400000,2021-06-30,1072,"Uruguay, Italy",right,175,68,no,9.32,60.36,2.35,32.14,2.39,7.61,1.85,0.02,0.67,50,0,0,1.76,42.86,0.5,0.17,17.04,0.76,26.53,79.11,7.72,70.65,3.61,9.91,23.68,2.43,17.77,0.05,0.59,3.86,50,0.84,10,0.17,0,2.52,73.33
Y. Court,Caen,"RW, LW, RAMF",30,1400000,2022-06-30,1537,France,left,172,70,no,8.37,53.85,2.17,29.73,1.99,3.09,1.35,0.11,1.93,33.33,9.091,35.56,2.64,55.56,1.87,1.11,21.9,1.58,29.51,76.19,8.2,71.43,6.91,8.78,24.42,2.64,19.38,0.14,1,3.57,73.77,2.87,55.1,1.05,0.82,5.09,62.07
L. Rémy,Rizespor,CF,33,1300000,2022-06-30,1024,"France, Martinique",right,185,82,no,1.76,45,2.99,29.41,0,1.87,1.23,0.4,2.55,37.93,24.138,14.29,2.37,62.96,3.34,0.7,14.24,1.05,17.58,81,2.46,67.86,5.63,5.1,16.44,0.7,15.38,0.01,0.35,1.32,73.33,0.88,50,0.53,0.09,1.14,100
S. Mamba,Paderborn,CF,26,1200000,2022-06-30,1601,"Germany, Congo DR",right,174,73,no,4.1,50.68,2.36,26.19,0.39,1.1,2.02,0.21,1.46,50,19.231,0,2.53,62.22,2.53,1.52,8.09,1.29,13.27,77.54,2.14,57.89,4.95,2.64,12.93,0.17,13.2,0.03,0.28,1.01,66.67,0.51,22.22,0.51,0,1.18,52.38
S. Terodde,Hamburger SV,CF,32,1200000,2021-06-30,895,Germany,right,192,83,no,5.03,46,8.75,40.23,0.55,4.09,2.51,0.58,2.72,33.33,11.111,25,0.8,37.5,5.23,0.1,7.94,2.61,12.87,70.31,2.51,60,3.42,3.92,12.47,0,16.66,0.06,0.6,1.51,73.33,0.4,75,1.01,0.1,2.31,60.87
M. Dossevi,Denizlispor,"RW, RAMF",32,1200000,2021-06-30,1845,"France, Togo",right,172,64,no,5.9,61.98,1.66,17.65,0.73,2.82,1.07,0.09,1.07,9.09,4.545,37.93,5.8,56.3,2.68,2.49,20.68,1.66,30.83,71.99,5.9,67.77,6.59,11.17,24.49,0.98,17.63,0.34,2.39,2.24,73.91,4.78,48.98,0.93,2.05,5.17,80.19
Marc Cardona,Mallorca,"CF, AMF",25,1200000,2023-06-30,769,Spain,right,181,67,yes,4.33,54.05,6.44,23.64,0,1.3,0.82,0.14,1.29,36.36,9.091,25,3.63,41.94,2.93,1.52,12.17,1.76,18.84,75.16,2.57,72.73,6.2,5.27,17.44,0.59,14.3,0.18,0.82,1.52,53.85,1.4,41.67,0.94,0.12,2.11,72.22
A. Ujah,Union Berlin,CF,30,1200000,2022-06-30,1017,Nigeria,right,180,75,no,2.3,50,12.3,38.13,0,1.86,1.77,0.22,1.42,37.5,18.75,18.18,1.95,59.09,2.57,0.97,11.5,2.04,18.67,66.35,5.49,53.23,4.87,4.78,17.26,0.62,14.59,0.06,0.53,2.3,50,1.68,31.58,0.53,0.09,1.86,66.67
Dani Rodríguez,Mallorca,"RW, AMF, RCMF",32,1200000,2023-06-30,3257,Spain,right,178,71,no,7.05,53.33,2.93,33.02,0.48,4.18,1.66,0.14,1.41,27.45,9.804,37.78,3.45,58.4,1.44,1.74,18.35,0.75,29.71,83.63,8.57,76.77,5.11,10.28,25.97,2.76,17.99,0.09,0.72,4.23,70.59,2.04,59.46,0.94,0.44,4.23,76.47
G. Holtmann,Bochum,"LW, LB, LWF",25,1000000,2023-06-30,1125,Germany,left,185,77,no,7.2,60,1.04,23.08,0.19,3.98,1.04,0.07,1.6,45,5,35.56,7.28,47.25,1.84,4.24,19.28,2.24,27.04,75.74,8.64,68.52,5.36,7.52,22.24,1.36,18.77,0.09,0.64,2.8,68.57,2.56,56.25,0.8,1.12,5.2,80
G. Murray,Watford,CF,37,1000000,2021-06-30,883,England,right,185,80,yes,2.75,48.15,7.34,40.28,0,1.31,1.43,0.21,1.43,35.71,7.143,42.86,1.43,42.86,3.36,0.31,9.68,0.82,14.98,65.99,3.26,56.25,3.77,4.38,13.45,1.02,13.4,0.06,0.41,1.63,56.25,0.71,57.14,0.82,0.31,1.22,66.67
R. Rosales,Leganés,"RB5, RB",31,1000000,2021-06-30,2023,"Venezuela, Spain",right,174,73,no,7.07,58.49,3.11,41.43,0.65,5.31,1.47,0.01,0.44,10,0,35.53,1.38,74.19,0.67,0.93,21.27,2.36,31.19,71.47,11.43,59.92,5.29,8.9,23.49,4.89,20.38,0.11,0.85,4.89,54.55,3.16,47.89,0.62,1.16,6.9,71.61
Roberto Soldado,Granada,CF,35,1000000,2021-06-30,2523,Spain,right,180,72,no,3,42.86,4.57,25.78,0.51,2.11,1.61,0.19,1.18,48.48,21.212,28,1.03,27.59,3.07,0.25,10.38,1.57,18.16,72.3,3.57,52,5.32,5.56,16.44,0.89,15.52,0.11,0.75,1.68,53.19,1.39,35.9,0.89,0.29,1.39,71.79
Waldo Rubio,Real Valladolid,"LW, RW",25,1000000,2022-06-30,959,Spain,left,182,75,no,7.6,40.74,1.6,41.18,1.01,3.25,1.78,0.06,1.6,23.53,0,38.71,6.94,52.7,1.41,3,18.77,1.31,27.87,66.67,8.07,56.98,5.07,9.95,22.43,3.1,20.83,0.06,0.94,3.19,50,3.38,44.44,0.94,1.03,5.07,64.81
B. Sharp,Sheffield United,CF,34,1000000,2022-06-30,1132,England,right,178,70,no,3.1,48.72,3.26,24.39,0.1,1.01,1.59,0.29,1.11,42.86,21.429,27.78,2.15,44.44,4.69,0.8,9.94,1.43,16.38,78.64,3.66,69.57,3.82,4.37,14.55,0.4,13.66,0.16,0.95,0.95,83.33,1.27,62.5,0.87,0.48,1.91,70.83
D. Srbeny,Paderborn,"CF, AMF",26,1000000,2022-06-30,1247,Germany,right,190,83,no,4.4,50.82,5.85,32.1,0.61,1.83,1.3,0.28,1.8,44,24,25,2.31,46.88,2.17,0.79,11.84,1.88,17.54,68.31,6.35,54.55,3.97,4.19,15.66,1.44,13.22,0.01,0.22,2.81,56.41,0.87,33.33,0.43,0.22,2.53,57.14
Pedro León,Eibar,"RW, RAMF, LW",34,1000000,2021-06-30,2003,Spain,right,183,73,no,4.58,65.69,4,41.57,0.46,4.26,0.9,0.12,1.75,38.46,2.564,42.59,4.31,39.58,2.2,0.67,16.4,2.52,25.25,68.68,5.89,54.2,6.74,8.31,18.78,2.07,19.44,0.2,1.89,2.56,49.12,4.09,46.15,0.63,1.75,4.54,84.16
Adrián López,Osasuna,"CF, AMF",32,1000000,2021-06-30,1530,Spain,right,183,73,no,4.06,52.17,7.41,38.1,0.08,1.36,0.71,0.19,1,41.18,11.765,22.73,3.47,61.02,3.18,2.41,19.47,2.06,27.06,76.3,7.59,67.44,7.41,5.53,25.35,0.47,14.51,0.12,1.18,2.65,68.89,1.47,40,1.06,0.29,2.76,76.6
R. Philippoteaux,Brest,"LW, LAMF",32,1000000,2022-06-30,2143,France,right,170,66,no,4.96,50,0.46,27.27,0.82,3.64,0.67,0.1,1.3,38.71,16.129,40.48,4.96,38.14,1.26,2.02,15.66,1.51,23.52,75,8.02,72.77,4.2,6.64,20.2,1.64,16.06,0.06,0.84,2.35,57.14,2.9,59.42,1.13,0.71,5.29,76.98
Pablo Hervías,Real Valladolid,RW,27,800000,2022-06-30,1109,Spain,right,174,70,no,5.44,56.72,1.95,45.83,0.51,1.62,0.73,0.04,1.46,44.44,5.556,25.42,7.22,60.67,1.06,3.25,16.8,1.7,28.24,76.72,5.36,74.24,6.98,8.93,23.13,1.06,16.64,0.15,1.06,1.87,73.91,2.84,28.57,0,1.22,3.65,57.78
Javi Eraso,Leganés,"RW, RCMF3, RCMF",30,800000,2022-06-30,898,Spain,right,180,71,no,5.81,56.9,4.31,30.23,0.26,3.82,1.7,0.1,0.9,33.33,0,58.82,1.9,26.32,2.41,0.3,18.74,1.2,25.16,84.46,5.21,71.15,7.12,6.21,22.85,0.8,14.16,0.06,0.6,1.7,70.59,1.9,63.16,0.6,0.8,2.61,65.38
B. Bjarnason,Brescia,"LW, RCMF3, LCMF3",32,800000,2021-06-30,833,Iceland,right,178,75,no,6.7,48.39,1.73,50,0.11,2.33,1.94,0.04,0.76,42.86,0,35.71,1.3,41.67,1.3,0.86,19.02,1.3,27.33,80.24,5.73,71.7,4.75,11.88,23.45,2.48,17.43,0.16,0.54,4,72.97,1.73,25,0.22,0.76,3.13,68.97
S. Michel,Paderborn,CF,30,800000,2022-06-30,1475,Germany,left,179,77,no,4.39,41.67,5.49,37.78,0.75,2.39,1.83,0.33,2.5,46.34,12.195,29.17,4.03,42.42,3.29,1.59,13.42,1.59,19.89,69.02,4.09,56.72,5.67,5.55,17.69,0.92,15.93,0.12,0.85,1.77,68.97,1.46,37.5,0.67,0.37,2.38,79.49
Á. Szalai,Mainz 05,CF,32,750000,2021-06-30,1226,Hungary,right,193,93,no,2.72,56.76,9.25,38.89,0.71,2.14,1.54,0.34,1.84,40,4,11.11,3.23,36.36,4.4,0,10.42,1.62,19.01,67.95,4.48,60.66,3.08,5.73,17.84,0.59,13.41,0.07,0.73,1.91,50,1.03,21.43,0.81,0.07,1.1,66.67
V. Ibišević,Schalke 04,CF,36,750000,2021-06-30,1333,"Bosnia and Herzegovina, USA",right,188,83,no,1.55,34.78,4.73,35.71,0.25,1.67,1.28,0.39,1.82,51.85,25.926,0,1.89,21.43,2.36,0.61,8.78,1.15,13.64,76.24,2.77,65.85,2.97,4.86,12.96,0.68,16.69,0.15,0.61,1.82,66.67,0.54,75,0.68,0,1.49,72.73
B. Zolinski,Erzgebirge Aue,"CF, AMF, RCMF3",28,725000,2023-06-30,1294,Germany,right,181,77,no,5.43,50,3.89,25,1.28,3.21,1.88,0.21,1.18,35.29,17.647,28.57,1.11,62.5,1.95,0.97,16.9,1.74,22.6,79.38,6.05,68.97,4.94,5.77,20.87,1.39,14.34,0.07,0.97,2.71,71.79,0.83,58.33,0.42,0.14,2.5,72.22
Charles,Pontevedra,CF,36,500000,2021-06-30,1433,"Brazil, Portugal",right,179,76,no,3.83,50.82,10.24,42.33,0.19,1.7,2.39,0.32,1.57,48,24,100,0.44,14.29,2.32,0.25,10.8,2.01,17.59,75.36,2.95,55.32,4.58,5.09,17.15,0.38,13.38,0.04,0.31,1.32,57.14,1.07,58.82,0.94,0.06,1.57,52
R. Palacio,Bologna,CF,38,400000,2021-06-30,2693,"Argentina, Spain",right,176,70,no,3.64,52.29,4.88,35.62,0.82,3.47,1,0.33,2.01,45,11.667,26.55,4.68,59.29,4.65,1.57,22.53,2.94,31.68,77.95,4.75,75.35,8.86,11.13,26.8,1.5,19.77,0.13,1.3,1.97,69.49,3.07,56.52,1.34,0.97,3.68,83.64
G. Pandev,Genoa,"CF, AMF, RWF",37,400000,2021-06-30,1822,"North Macedonia, Italy",left,184,75,no,3.41,56.52,1.88,34.21,0,1.32,0.89,0.25,1.73,60,25.714,31.58,4.35,40.91,2.96,1.38,20.55,1.43,29.05,77.21,8,71.6,5.24,8.79,26.77,1.58,16.43,0.11,0.94,3.01,70.49,3.11,60.32,2.12,0.25,4.69,70.53
S. Floccari,SPAL,CF,39,300000,2021-06-30,1046,Italy,right,180,80,no,4.56,56.6,8.78,27.45,0.35,1.29,1.63,0.11,1.46,29.41,5.882,27.27,3.27,44.74,3.1,0.77,12.48,0.95,19.27,84.82,3.27,84.21,5.85,5.25,17.04,0.52,16.92,0.04,0.43,1.03,91.67,1.46,64.71,0.43,0.26,1.72,80
